"Mod name","Registry name","Item ID","Display name","Recipe name","Tags"
"Unknown","extshape_blockus:small_marble_brick_quarter_piece",14806,"Small Marble Brick Quarter Piece","extshape_blockus:small_marble_brick_quarter_piece_from_marble_bricks_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_marble_brick_quarter_piece",14806,"Small Marble Brick Quarter Piece","extshape_blockus:small_marble_brick_quarter_piece_from_marble_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_marble_brick_quarter_piece",14806,"Small Marble Brick Quarter Piece","extshape_blockus:small_marble_brick_quarter_piece_from_polished_marble_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_marble_brick_quarter_piece",14806,"Small Marble Brick Quarter Piece","extshape_blockus:small_marble_brick_quarter_piece_from_slab","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_marble_brick_quarter_piece",14806,"Small Marble Brick Quarter Piece","extshape_blockus:small_marble_brick_quarter_piece_from_slab_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_marble_brick_quarter_piece",14806,"Small Marble Brick Quarter Piece","extshape_blockus:small_marble_brick_quarter_piece_from_stairs_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_marble_brick_quarter_piece",14806,"Small Marble Brick Quarter Piece","extshape_blockus:small_marble_brick_quarter_piece_from_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_marble_brick_quarter_piece",14806,"Small Marble Brick Quarter Piece","extshape_blockus:small_marble_brick_quarter_piece_from_vertical_quarter_piece","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_marble_brick_quarter_piece",14806,"Small Marble Brick Quarter Piece","extshape_blockus:small_marble_brick_quarter_piece_from_vertical_slab","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_marble_brick_quarter_piece",14806,"Small Marble Brick Quarter Piece","extshape_blockus:small_marble_brick_quarter_piece_from_vertical_slab_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_marble_brick_vertical_quarter_piece",14807,"Vertical Small Marble Brick Quarter Piece","extshape_blockus:small_marble_brick_vertical_quarter_piece","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_marble_brick_vertical_quarter_piece",14807,"Vertical Small Marble Brick Quarter Piece","extshape_blockus:small_marble_brick_vertical_quarter_piece_from_marble_bricks_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_marble_brick_vertical_quarter_piece",14807,"Vertical Small Marble Brick Quarter Piece","extshape_blockus:small_marble_brick_vertical_quarter_piece_from_marble_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_marble_brick_vertical_quarter_piece",14807,"Vertical Small Marble Brick Quarter Piece","extshape_blockus:small_marble_brick_vertical_quarter_piece_from_polished_marble_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_marble_brick_vertical_quarter_piece",14807,"Vertical Small Marble Brick Quarter Piece","extshape_blockus:small_marble_brick_vertical_quarter_piece_from_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_marble_brick_vertical_quarter_piece",14807,"Vertical Small Marble Brick Quarter Piece","extshape_blockus:small_marble_brick_vertical_quarter_piece_from_vertical_slab","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_marble_brick_vertical_quarter_piece",14807,"Vertical Small Marble Brick Quarter Piece","extshape_blockus:small_marble_brick_vertical_quarter_piece_from_vertical_slab_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_marble_brick_vertical_quarter_piece",14807,"Vertical Small Marble Brick Quarter Piece","extshape_blockus:small_marble_brick_vertical_quarter_piece_from_vertical_stairs_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_marble_brick_vertical_slab",14804,"Vertical Small Marble Brick Slab","extshape_blockus:small_marble_brick_vertical_slab","extshape:vertical_slabs"
"Unknown","extshape_blockus:small_marble_brick_vertical_slab",14804,"Vertical Small Marble Brick Slab","extshape_blockus:small_marble_brick_vertical_slab_from_marble_bricks_stonecutting","extshape:vertical_slabs"
"Unknown","extshape_blockus:small_marble_brick_vertical_slab",14804,"Vertical Small Marble Brick Slab","extshape_blockus:small_marble_brick_vertical_slab_from_marble_stonecutting","extshape:vertical_slabs"
"Unknown","extshape_blockus:small_marble_brick_vertical_slab",14804,"Vertical Small Marble Brick Slab","extshape_blockus:small_marble_brick_vertical_slab_from_polished_marble_stonecutting","extshape:vertical_slabs"
"Unknown","extshape_blockus:small_marble_brick_vertical_slab",14804,"Vertical Small Marble Brick Slab","extshape_blockus:small_marble_brick_vertical_slab_from_stonecutting","extshape:vertical_slabs"
"Unknown","extshape_blockus:small_marble_brick_vertical_stairs",14805,"Vertical Small Marble Brick Stairs","extshape_blockus:small_marble_brick_vertical_stairs","extshape:vertical_stairs"
"Unknown","extshape_blockus:small_marble_brick_vertical_stairs",14805,"Vertical Small Marble Brick Stairs","extshape_blockus:small_marble_brick_vertical_stairs_from_marble_bricks_stonecutting","extshape:vertical_stairs"
"Unknown","extshape_blockus:small_marble_brick_vertical_stairs",14805,"Vertical Small Marble Brick Stairs","extshape_blockus:small_marble_brick_vertical_stairs_from_marble_stonecutting","extshape:vertical_stairs"
"Unknown","extshape_blockus:small_marble_brick_vertical_stairs",14805,"Vertical Small Marble Brick Stairs","extshape_blockus:small_marble_brick_vertical_stairs_from_polished_marble_stonecutting","extshape:vertical_stairs"
"Unknown","extshape_blockus:small_marble_brick_vertical_stairs",14805,"Vertical Small Marble Brick Stairs","extshape_blockus:small_marble_brick_vertical_stairs_from_stonecutting","extshape:vertical_stairs"
"Unknown","extshape_blockus:small_obsidian_brick_fence",15020,"block.extshape_blockus.small_obsidian_brick_fence","extshape_blockus:small_obsidian_brick_fence","minecraft:fences"
"Unknown","extshape_blockus:small_obsidian_brick_fence_gate",15021,"Small Obsidian Brick Fence Gate","extshape_blockus:small_obsidian_brick_fence_gate","minecraft:fence_gates"
"Unknown","extshape_blockus:small_obsidian_brick_pressure_plate",15022,"Small Obsidian Brick Pressure Plate","extshape_blockus:small_obsidian_brick_pressure_plate","minecraft:pressure_plates"
"Unknown","extshape_blockus:small_obsidian_brick_quarter_piece",15018,"Small Obsidian Brick Quarter Piece","extshape_blockus:small_obsidian_brick_quarter_piece_from_obsidian_bricks_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_obsidian_brick_quarter_piece",15018,"Small Obsidian Brick Quarter Piece","extshape_blockus:small_obsidian_brick_quarter_piece_from_obsidian_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_obsidian_brick_quarter_piece",15018,"Small Obsidian Brick Quarter Piece","extshape_blockus:small_obsidian_brick_quarter_piece_from_slab","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_obsidian_brick_quarter_piece",15018,"Small Obsidian Brick Quarter Piece","extshape_blockus:small_obsidian_brick_quarter_piece_from_slab_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_obsidian_brick_quarter_piece",15018,"Small Obsidian Brick Quarter Piece","extshape_blockus:small_obsidian_brick_quarter_piece_from_stairs_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_obsidian_brick_quarter_piece",15018,"Small Obsidian Brick Quarter Piece","extshape_blockus:small_obsidian_brick_quarter_piece_from_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_obsidian_brick_quarter_piece",15018,"Small Obsidian Brick Quarter Piece","extshape_blockus:small_obsidian_brick_quarter_piece_from_vertical_quarter_piece","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_obsidian_brick_quarter_piece",15018,"Small Obsidian Brick Quarter Piece","extshape_blockus:small_obsidian_brick_quarter_piece_from_vertical_slab","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_obsidian_brick_quarter_piece",15018,"Small Obsidian Brick Quarter Piece","extshape_blockus:small_obsidian_brick_quarter_piece_from_vertical_slab_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_obsidian_brick_vertical_quarter_piece",15019,"Vertical Small Obsidian Brick Quarter Piece","extshape_blockus:small_obsidian_brick_vertical_quarter_piece","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_obsidian_brick_vertical_quarter_piece",15019,"Vertical Small Obsidian Brick Quarter Piece","extshape_blockus:small_obsidian_brick_vertical_quarter_piece_from_obsidian_bricks_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_obsidian_brick_vertical_quarter_piece",15019,"Vertical Small Obsidian Brick Quarter Piece","extshape_blockus:small_obsidian_brick_vertical_quarter_piece_from_obsidian_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_obsidian_brick_vertical_quarter_piece",15019,"Vertical Small Obsidian Brick Quarter Piece","extshape_blockus:small_obsidian_brick_vertical_quarter_piece_from_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_obsidian_brick_vertical_quarter_piece",15019,"Vertical Small Obsidian Brick Quarter Piece","extshape_blockus:small_obsidian_brick_vertical_quarter_piece_from_vertical_slab","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_obsidian_brick_vertical_quarter_piece",15019,"Vertical Small Obsidian Brick Quarter Piece","extshape_blockus:small_obsidian_brick_vertical_quarter_piece_from_vertical_slab_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_obsidian_brick_vertical_quarter_piece",15019,"Vertical Small Obsidian Brick Quarter Piece","extshape_blockus:small_obsidian_brick_vertical_quarter_piece_from_vertical_stairs_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_obsidian_brick_vertical_slab",15016,"Vertical Small Obsidian Brick Slab","extshape_blockus:small_obsidian_brick_vertical_slab","extshape:vertical_slabs"
"Unknown","extshape_blockus:small_obsidian_brick_vertical_slab",15016,"Vertical Small Obsidian Brick Slab","extshape_blockus:small_obsidian_brick_vertical_slab_from_obsidian_bricks_stonecutting","extshape:vertical_slabs"
"Unknown","extshape_blockus:small_obsidian_brick_vertical_slab",15016,"Vertical Small Obsidian Brick Slab","extshape_blockus:small_obsidian_brick_vertical_slab_from_obsidian_stonecutting","extshape:vertical_slabs"
"Unknown","extshape_blockus:small_obsidian_brick_vertical_slab",15016,"Vertical Small Obsidian Brick Slab","extshape_blockus:small_obsidian_brick_vertical_slab_from_stonecutting","extshape:vertical_slabs"
"Unknown","extshape_blockus:small_obsidian_brick_vertical_stairs",15017,"Vertical Small Obsidian Brick Stairs","extshape_blockus:small_obsidian_brick_vertical_stairs","extshape:vertical_stairs"
"Unknown","extshape_blockus:small_obsidian_brick_vertical_stairs",15017,"Vertical Small Obsidian Brick Stairs","extshape_blockus:small_obsidian_brick_vertical_stairs_from_obsidian_bricks_stonecutting","extshape:vertical_stairs"
"Unknown","extshape_blockus:small_obsidian_brick_vertical_stairs",15017,"Vertical Small Obsidian Brick Stairs","extshape_blockus:small_obsidian_brick_vertical_stairs_from_obsidian_stonecutting","extshape:vertical_stairs"
"Unknown","extshape_blockus:small_obsidian_brick_vertical_stairs",15017,"Vertical Small Obsidian Brick Stairs","extshape_blockus:small_obsidian_brick_vertical_stairs_from_stonecutting","extshape:vertical_stairs"
"Unknown","extshape_blockus:small_phantom_purpur_brick_fence",15482,"block.extshape_blockus.small_phantom_purpur_brick_fence","extshape_blockus:small_phantom_purpur_brick_fence","minecraft:fences"
"Unknown","extshape_blockus:small_phantom_purpur_brick_fence_gate",15483,"Small Phantom Purpur Brick Fence Gate","extshape_blockus:small_phantom_purpur_brick_fence_gate","minecraft:fence_gates"
"Unknown","extshape_blockus:small_phantom_purpur_brick_pressure_plate",15484,"Small Phantom Purpur Brick Pressure Plate","extshape_blockus:small_phantom_purpur_brick_pressure_plate","minecraft:pressure_plates"
"Unknown","extshape_blockus:small_phantom_purpur_brick_quarter_piece",15480,"Small Phantom Purpur Brick Quarter Piece","extshape_blockus:small_phantom_purpur_brick_quarter_piece_from_phantom_purpur_block_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_phantom_purpur_brick_quarter_piece",15480,"Small Phantom Purpur Brick Quarter Piece","extshape_blockus:small_phantom_purpur_brick_quarter_piece_from_phantom_purpur_bricks_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_phantom_purpur_brick_quarter_piece",15480,"Small Phantom Purpur Brick Quarter Piece","extshape_blockus:small_phantom_purpur_brick_quarter_piece_from_polished_phantom_purpur_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_phantom_purpur_brick_quarter_piece",15480,"Small Phantom Purpur Brick Quarter Piece","extshape_blockus:small_phantom_purpur_brick_quarter_piece_from_slab","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_phantom_purpur_brick_quarter_piece",15480,"Small Phantom Purpur Brick Quarter Piece","extshape_blockus:small_phantom_purpur_brick_quarter_piece_from_slab_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_phantom_purpur_brick_quarter_piece",15480,"Small Phantom Purpur Brick Quarter Piece","extshape_blockus:small_phantom_purpur_brick_quarter_piece_from_stairs_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_phantom_purpur_brick_quarter_piece",15480,"Small Phantom Purpur Brick Quarter Piece","extshape_blockus:small_phantom_purpur_brick_quarter_piece_from_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_phantom_purpur_brick_quarter_piece",15480,"Small Phantom Purpur Brick Quarter Piece","extshape_blockus:small_phantom_purpur_brick_quarter_piece_from_vertical_quarter_piece","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_phantom_purpur_brick_quarter_piece",15480,"Small Phantom Purpur Brick Quarter Piece","extshape_blockus:small_phantom_purpur_brick_quarter_piece_from_vertical_slab","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_phantom_purpur_brick_quarter_piece",15480,"Small Phantom Purpur Brick Quarter Piece","extshape_blockus:small_phantom_purpur_brick_quarter_piece_from_vertical_slab_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_phantom_purpur_brick_vertical_quarter_piece",15481,"Vertical Small Phantom Purpur Brick Quarter Piece","extshape_blockus:small_phantom_purpur_brick_vertical_quarter_piece","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_phantom_purpur_brick_vertical_quarter_piece",15481,"Vertical Small Phantom Purpur Brick Quarter Piece","extshape_blockus:small_phantom_purpur_brick_vertical_quarter_piece_from_phantom_purpur_block_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_phantom_purpur_brick_vertical_quarter_piece",15481,"Vertical Small Phantom Purpur Brick Quarter Piece","extshape_blockus:small_phantom_purpur_brick_vertical_quarter_piece_from_phantom_purpur_bricks_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_phantom_purpur_brick_vertical_quarter_piece",15481,"Vertical Small Phantom Purpur Brick Quarter Piece","extshape_blockus:small_phantom_purpur_brick_vertical_quarter_piece_from_polished_phantom_purpur_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_phantom_purpur_brick_vertical_quarter_piece",15481,"Vertical Small Phantom Purpur Brick Quarter Piece","extshape_blockus:small_phantom_purpur_brick_vertical_quarter_piece_from_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_phantom_purpur_brick_vertical_quarter_piece",15481,"Vertical Small Phantom Purpur Brick Quarter Piece","extshape_blockus:small_phantom_purpur_brick_vertical_quarter_piece_from_vertical_slab","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_phantom_purpur_brick_vertical_quarter_piece",15481,"Vertical Small Phantom Purpur Brick Quarter Piece","extshape_blockus:small_phantom_purpur_brick_vertical_quarter_piece_from_vertical_slab_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_phantom_purpur_brick_vertical_quarter_piece",15481,"Vertical Small Phantom Purpur Brick Quarter Piece","extshape_blockus:small_phantom_purpur_brick_vertical_quarter_piece_from_vertical_stairs_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_phantom_purpur_brick_vertical_slab",15478,"Vertical Small Phantom Purpur Brick Slab","extshape_blockus:small_phantom_purpur_brick_vertical_slab","extshape:vertical_slabs"
"Unknown","extshape_blockus:small_phantom_purpur_brick_vertical_slab",15478,"Vertical Small Phantom Purpur Brick Slab","extshape_blockus:small_phantom_purpur_brick_vertical_slab_from_phantom_purpur_block_stonecutting","extshape:vertical_slabs"
"Unknown","extshape_blockus:small_phantom_purpur_brick_vertical_slab",15478,"Vertical Small Phantom Purpur Brick Slab","extshape_blockus:small_phantom_purpur_brick_vertical_slab_from_phantom_purpur_bricks_stonecutting","extshape:vertical_slabs"
"Unknown","extshape_blockus:small_phantom_purpur_brick_vertical_slab",15478,"Vertical Small Phantom Purpur Brick Slab","extshape_blockus:small_phantom_purpur_brick_vertical_slab_from_polished_phantom_purpur_stonecutting","extshape:vertical_slabs"
"Unknown","extshape_blockus:small_phantom_purpur_brick_vertical_slab",15478,"Vertical Small Phantom Purpur Brick Slab","extshape_blockus:small_phantom_purpur_brick_vertical_slab_from_stonecutting","extshape:vertical_slabs"
"Unknown","extshape_blockus:small_phantom_purpur_brick_vertical_stairs",15479,"Vertical Small Phantom Purpur Brick Stairs","extshape_blockus:small_phantom_purpur_brick_vertical_stairs","extshape:vertical_stairs"
"Unknown","extshape_blockus:small_phantom_purpur_brick_vertical_stairs",15479,"Vertical Small Phantom Purpur Brick Stairs","extshape_blockus:small_phantom_purpur_brick_vertical_stairs_from_phantom_purpur_block_stonecutting","extshape:vertical_stairs"
"Unknown","extshape_blockus:small_phantom_purpur_brick_vertical_stairs",15479,"Vertical Small Phantom Purpur Brick Stairs","extshape_blockus:small_phantom_purpur_brick_vertical_stairs_from_phantom_purpur_bricks_stonecutting","extshape:vertical_stairs"
"Unknown","extshape_blockus:small_phantom_purpur_brick_vertical_stairs",15479,"Vertical Small Phantom Purpur Brick Stairs","extshape_blockus:small_phantom_purpur_brick_vertical_stairs_from_polished_phantom_purpur_stonecutting","extshape:vertical_stairs"
"Unknown","extshape_blockus:small_phantom_purpur_brick_vertical_stairs",15479,"Vertical Small Phantom Purpur Brick Stairs","extshape_blockus:small_phantom_purpur_brick_vertical_stairs_from_stonecutting","extshape:vertical_stairs"
"Unknown","extshape_blockus:small_purpur_brick_fence",15441,"block.extshape_blockus.small_purpur_brick_fence","extshape_blockus:small_purpur_brick_fence","minecraft:fences"
"Unknown","extshape_blockus:small_purpur_brick_fence_gate",15442,"Small Purpur Brick Fence Gate","extshape_blockus:small_purpur_brick_fence_gate","minecraft:fence_gates"
"Unknown","extshape_blockus:small_purpur_brick_pressure_plate",15443,"Small Purpur Brick Pressure Plate","extshape_blockus:small_purpur_brick_pressure_plate","minecraft:pressure_plates"
"Unknown","extshape_blockus:small_purpur_brick_quarter_piece",15439,"Small Purpur Brick Quarter Piece","extshape_blockus:small_purpur_brick_quarter_piece_from_polished_purpur_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_purpur_brick_quarter_piece",15439,"Small Purpur Brick Quarter Piece","extshape_blockus:small_purpur_brick_quarter_piece_from_purpur_block_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_purpur_brick_quarter_piece",15439,"Small Purpur Brick Quarter Piece","extshape_blockus:small_purpur_brick_quarter_piece_from_purpur_bricks_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_purpur_brick_quarter_piece",15439,"Small Purpur Brick Quarter Piece","extshape_blockus:small_purpur_brick_quarter_piece_from_slab","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_purpur_brick_quarter_piece",15439,"Small Purpur Brick Quarter Piece","extshape_blockus:small_purpur_brick_quarter_piece_from_slab_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_purpur_brick_quarter_piece",15439,"Small Purpur Brick Quarter Piece","extshape_blockus:small_purpur_brick_quarter_piece_from_stairs_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_purpur_brick_quarter_piece",15439,"Small Purpur Brick Quarter Piece","extshape_blockus:small_purpur_brick_quarter_piece_from_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_purpur_brick_quarter_piece",15439,"Small Purpur Brick Quarter Piece","extshape_blockus:small_purpur_brick_quarter_piece_from_vertical_quarter_piece","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_purpur_brick_quarter_piece",15439,"Small Purpur Brick Quarter Piece","extshape_blockus:small_purpur_brick_quarter_piece_from_vertical_slab","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_purpur_brick_quarter_piece",15439,"Small Purpur Brick Quarter Piece","extshape_blockus:small_purpur_brick_quarter_piece_from_vertical_slab_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_purpur_brick_vertical_quarter_piece",15440,"Vertical Small Purpur Brick Quarter Piece","extshape_blockus:small_purpur_brick_vertical_quarter_piece","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_purpur_brick_vertical_quarter_piece",15440,"Vertical Small Purpur Brick Quarter Piece","extshape_blockus:small_purpur_brick_vertical_quarter_piece_from_polished_purpur_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_purpur_brick_vertical_quarter_piece",15440,"Vertical Small Purpur Brick Quarter Piece","extshape_blockus:small_purpur_brick_vertical_quarter_piece_from_purpur_block_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_purpur_brick_vertical_quarter_piece",15440,"Vertical Small Purpur Brick Quarter Piece","extshape_blockus:small_purpur_brick_vertical_quarter_piece_from_purpur_bricks_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_purpur_brick_vertical_quarter_piece",15440,"Vertical Small Purpur Brick Quarter Piece","extshape_blockus:small_purpur_brick_vertical_quarter_piece_from_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_purpur_brick_vertical_quarter_piece",15440,"Vertical Small Purpur Brick Quarter Piece","extshape_blockus:small_purpur_brick_vertical_quarter_piece_from_vertical_slab","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_purpur_brick_vertical_quarter_piece",15440,"Vertical Small Purpur Brick Quarter Piece","extshape_blockus:small_purpur_brick_vertical_quarter_piece_from_vertical_slab_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_purpur_brick_vertical_quarter_piece",15440,"Vertical Small Purpur Brick Quarter Piece","extshape_blockus:small_purpur_brick_vertical_quarter_piece_from_vertical_stairs_stonecutting","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_purpur_brick_vertical_slab",15437,"Vertical Small Purpur Brick Slab","extshape_blockus:small_purpur_brick_vertical_slab","extshape:vertical_slabs"
"Unknown","extshape_blockus:small_purpur_brick_vertical_slab",15437,"Vertical Small Purpur Brick Slab","extshape_blockus:small_purpur_brick_vertical_slab_from_polished_purpur_stonecutting","extshape:vertical_slabs"
"Unknown","extshape_blockus:small_purpur_brick_vertical_slab",15437,"Vertical Small Purpur Brick Slab","extshape_blockus:small_purpur_brick_vertical_slab_from_purpur_block_stonecutting","extshape:vertical_slabs"
"Unknown","extshape_blockus:small_purpur_brick_vertical_slab",15437,"Vertical Small Purpur Brick Slab","extshape_blockus:small_purpur_brick_vertical_slab_from_purpur_bricks_stonecutting","extshape:vertical_slabs"
"Unknown","extshape_blockus:small_purpur_brick_vertical_slab",15437,"Vertical Small Purpur Brick Slab","extshape_blockus:small_purpur_brick_vertical_slab_from_stonecutting","extshape:vertical_slabs"
"Unknown","extshape_blockus:small_purpur_brick_vertical_stairs",15438,"Vertical Small Purpur Brick Stairs","extshape_blockus:small_purpur_brick_vertical_stairs","extshape:vertical_stairs"
"Unknown","extshape_blockus:small_purpur_brick_vertical_stairs",15438,"Vertical Small Purpur Brick Stairs","extshape_blockus:small_purpur_brick_vertical_stairs_from_polished_purpur_stonecutting","extshape:vertical_stairs"
"Unknown","extshape_blockus:small_purpur_brick_vertical_stairs",15438,"Vertical Small Purpur Brick Stairs","extshape_blockus:small_purpur_brick_vertical_stairs_from_purpur_block_stonecutting","extshape:vertical_stairs"
"Unknown","extshape_blockus:small_purpur_brick_vertical_stairs",15438,"Vertical Small Purpur Brick Stairs","extshape_blockus:small_purpur_brick_vertical_stairs_from_purpur_bricks_stonecutting","extshape:vertical_stairs"
"Unknown","extshape_blockus:small_purpur_brick_vertical_stairs",15438,"Vertical Small Purpur Brick Stairs","extshape_blockus:small_purpur_brick_vertical_stairs_from_stonecutting","extshape:vertical_stairs"
"Unknown","extshape_blockus:small_red_sandstone_brick_fence",15337,"block.extshape_blockus.small_red_sandstone_brick_fence","extshape_blockus:small_red_sandstone_brick_fence","minecraft:fences"
"Unknown","extshape_blockus:small_red_sandstone_brick_fence_gate",15338,"Small Red Sandstone Brick Fence Gate","extshape_blockus:small_red_sandstone_brick_fence_gate","minecraft:fence_gates"
"Unknown","extshape_blockus:small_red_sandstone_brick_pressure_plate",15339,"Small Red Sandstone Brick Pressure Plate","extshape_blockus:small_red_sandstone_brick_pressure_plate","minecraft:pressure_plates"
"Unknown","extshape_blockus:small_red_sandstone_brick_quarter_piece",15335,"Small Red Sandstone Brick Quarter Piece","extshape_blockus:small_red_sandstone_brick_quarter_piece_from_red_sandstone_bricks_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_red_sandstone_brick_quarter_piece",15335,"Small Red Sandstone Brick Quarter Piece","extshape_blockus:small_red_sandstone_brick_quarter_piece_from_red_sandstone_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_red_sandstone_brick_quarter_piece",15335,"Small Red Sandstone Brick Quarter Piece","extshape_blockus:small_red_sandstone_brick_quarter_piece_from_slab","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_red_sandstone_brick_quarter_piece",15335,"Small Red Sandstone Brick Quarter Piece","extshape_blockus:small_red_sandstone_brick_quarter_piece_from_slab_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_red_sandstone_brick_quarter_piece",15335,"Small Red Sandstone Brick Quarter Piece","extshape_blockus:small_red_sandstone_brick_quarter_piece_from_stairs_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_red_sandstone_brick_quarter_piece",15335,"Small Red Sandstone Brick Quarter Piece","extshape_blockus:small_red_sandstone_brick_quarter_piece_from_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_red_sandstone_brick_quarter_piece",15335,"Small Red Sandstone Brick Quarter Piece","extshape_blockus:small_red_sandstone_brick_quarter_piece_from_vertical_quarter_piece","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_red_sandstone_brick_quarter_piece",15335,"Small Red Sandstone Brick Quarter Piece","extshape_blockus:small_red_sandstone_brick_quarter_piece_from_vertical_slab","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_red_sandstone_brick_quarter_piece",15335,"Small Red Sandstone Brick Quarter Piece","extshape_blockus:small_red_sandstone_brick_quarter_piece_from_vertical_slab_stonecutting","extshape:quarter_pieces"
"Unknown","extshape_blockus:small_red_sandstone_brick_vertical_quarter_piece",15336,"Vertical Small Red Sandstone Brick Quarter Piece","extshape_blockus:small_red_sandstone_brick_vertical_quarter_piece","extshape:vertical_quarter_pieces"
"Unknown","extshape_blockus:small_red_sandstone_brick_vertical_quarter_piece",15336,"Vertical Small Red Sandstone Brick Quarter Piece","extshape_blockus:small_red_sandstone_brick_vertical_quarter_piece_from_red_sandstone_bricks_stonecutting","extshape:vertical_quarter_pieces"
