"Mod name","Registry name","Item ID","Display name"
"Unknown","fetzisasiandeco:black_roof_small_long_mangrove",18239,"Black Longer Top Roof (Mangrove)"
"Unknown","fetzisasiandeco:black_roof_small_long_oak",17389,"Black Longer Top Roof (Oak)"
"Unknown","fetzisasiandeco:black_roof_small_long_spruce",17729,"Black Longer Top Roof (Spruce)"
"Unknown","fetzisasiandeco:black_roof_small_long_warped",18579,"Black Longer Top Roof (Warped)"
"Unknown","fetzisasiandeco:black_roof_small_mangrove",18238,"Black Top Roof (Mangrove)"
"Unknown","fetzisasiandeco:black_roof_small_oak",17388,"Black Top Roof (Oak)"
"Unknown","fetzisasiandeco:black_roof_small_spruce",17728,"Black Top Roof (Spruce)"
"Unknown","fetzisasiandeco:black_roof_small_warped",18578,"Black Top Roof (Warped)"
"Unknown","fetzisasiandeco:black_roof_stairs",19256,"Black Roof"
"Unknown","fetzisasiandeco:black_roof_stairs_acacia",18066,"Black Roof (Acacia)"
"Unknown","fetzisasiandeco:black_roof_stairs_bamboo",18916,"Black Roof (Bamboo)"
"Unknown","fetzisasiandeco:black_roof_stairs_birch",17556,"Black Roof (Birch)"
"Unknown","fetzisasiandeco:black_roof_stairs_cherry",19086,"Black Roof (Cherry)"
"Unknown","fetzisasiandeco:black_roof_stairs_crimson",18406,"Black Roof (Crimson)"
"Unknown","fetzisasiandeco:black_roof_stairs_dark_oak",17896,"Black Roof (Dark Oak)"
"Unknown","fetzisasiandeco:black_roof_stairs_framed_block",20027,"Black Roof (Framed)"
"Unknown","fetzisasiandeco:black_roof_stairs_jungle",18746,"Black Roof (Jungle)"
"Unknown","fetzisasiandeco:black_roof_stairs_long",19257,"Black Longer Roof"
"Unknown","fetzisasiandeco:black_roof_stairs_long_acacia",18067,"Black Longer Roof (Acacia)"
"Unknown","fetzisasiandeco:black_roof_stairs_long_bamboo",18917,"Black Longer Roof (Bamboo)"
"Unknown","fetzisasiandeco:black_roof_stairs_long_birch",17557,"Black Longer Roof (Birch)"
"Unknown","fetzisasiandeco:black_roof_stairs_long_cherry",19087,"Black Longer Roof (Cherry)"
"Unknown","fetzisasiandeco:black_roof_stairs_long_crimson",18407,"Black Longer Roof (Crimson)"
"Unknown","fetzisasiandeco:black_roof_stairs_long_dark_oak",17897,"Black Longer Roof (Dark Oak)"
"Unknown","fetzisasiandeco:black_roof_stairs_long_framed_block",20028,"Black Longer Roof (Framed)"
"Unknown","fetzisasiandeco:black_roof_stairs_long_jungle",18747,"Black Longer Roof (Jungle)"
"Unknown","fetzisasiandeco:black_roof_stairs_long_mangrove",18237,"Black Longer Roof (Mangrove)"
"Unknown","fetzisasiandeco:black_roof_stairs_long_oak",17387,"Black Longer Roof (Oak)"
"Unknown","fetzisasiandeco:black_roof_stairs_long_spruce",17727,"Black Longer Roof (Spruce)"
"Unknown","fetzisasiandeco:black_roof_stairs_long_warped",18577,"Black Longer Roof (Warped)"
"Unknown","fetzisasiandeco:black_roof_stairs_mangrove",18236,"Black Roof (Mangrove)"
"Unknown","fetzisasiandeco:black_roof_stairs_oak",17386,"Black Roof (Oak)"
"Unknown","fetzisasiandeco:black_roof_stairs_spruce",17726,"Black Roof (Spruce)"
"Unknown","fetzisasiandeco:black_roof_stairs_warped",18576,"Black Roof (Warped)"
"Unknown","fetzisasiandeco:black_roof_top_block",19264,"Black Top Roof Block"
"Unknown","fetzisasiandeco:black_roof_top_block_acacia",18074,"Black Top Roof Block (Acacia)"
"Unknown","fetzisasiandeco:black_roof_top_block_bamboo",18924,"Black Top Roof Block (Bamboo)"
"Unknown","fetzisasiandeco:black_roof_top_block_birch",17564,"Black Top Roof Block (Birch)"
"Unknown","fetzisasiandeco:black_roof_top_block_cherry",19094,"Black Top Roof Block (Cherry)"
"Unknown","fetzisasiandeco:black_roof_top_block_crimson",18414,"Black Top Roof Block (Crimson)"
"Unknown","fetzisasiandeco:black_roof_top_block_dark_oak",17904,"Black Top Roof Block (Dark Oak)"
"Unknown","fetzisasiandeco:black_roof_top_block_framed_block",20035,"Black Top Roof Block (Framed)"
"Unknown","fetzisasiandeco:black_roof_top_block_jungle",18754,"Black Top Roof Block (Jungle)"
"Unknown","fetzisasiandeco:black_roof_top_block_long",19265,"Black Longer Top Roof Block"
"Unknown","fetzisasiandeco:black_roof_top_block_long_acacia",18075,"Black Longer Top Roof Block (Acacia)"
"Unknown","fetzisasiandeco:black_roof_top_block_long_bamboo",18925,"Black Longer Top Roof Block (Bamboo)"
"Unknown","fetzisasiandeco:black_roof_top_block_long_birch",17565,"Black Longer Top Roof Block (Birch)"
"Unknown","fetzisasiandeco:black_roof_top_block_long_cherry",19095,"Black Longer Top Roof Block (Cherry)"
"Unknown","fetzisasiandeco:black_roof_top_block_long_crimson",18415,"Black Longer Top Roof Block (Crimson)"
"Unknown","fetzisasiandeco:black_roof_top_block_long_dark_oak",17905,"Black Longer Top Roof Block (Dark Oak)"
"Unknown","fetzisasiandeco:black_roof_top_block_long_framed_block",20036,"Black Longer Top Roof Block (Framed)"
"Unknown","fetzisasiandeco:black_roof_top_block_long_jungle",18755,"Black Longer Top Roof Block (Jungle)"
"Unknown","fetzisasiandeco:black_roof_top_block_long_mangrove",18245,"Black Longer Top Roof Block (Mangrove)"
"Unknown","fetzisasiandeco:black_roof_top_block_long_oak",17395,"Black Longer Top Roof Block (Oak)"
"Unknown","fetzisasiandeco:black_roof_top_block_long_spruce",17735,"Black Longer Top Roof Block (Spruce)"
"Unknown","fetzisasiandeco:black_roof_top_block_long_warped",18585,"Black Longer Top Roof Block (Warped)"
"Unknown","fetzisasiandeco:black_roof_top_block_mangrove",18244,"Black Top Roof Block (Mangrove)"
"Unknown","fetzisasiandeco:black_roof_top_block_oak",17394,"Black Top Roof Block (Oak)"
"Unknown","fetzisasiandeco:black_roof_top_block_spruce",17734,"Black Top Roof Block (Spruce)"
"Unknown","fetzisasiandeco:black_roof_top_block_warped",18584,"Black Top Roof Block (Warped)"
"Unknown","fetzisasiandeco:blue_cushion",19683,"Small Blue Cushion"
"Unknown","fetzisasiandeco:blue_fence",19588,"Blue Fence"
"Unknown","fetzisasiandeco:blue_fence_extension",19620,"Blue Fence Extension"
"Unknown","fetzisasiandeco:blue_fence_gate",19604,"Blue Fence Gate"
"Unknown","fetzisasiandeco:blue_flat_roof_block",19442,"Blue Flat Roof Block"
"Unknown","fetzisasiandeco:blue_flat_roof_block_framed_block",20213,"Blue Flat Roof Block (Framed)"
"Unknown","fetzisasiandeco:blue_flat_roof_block_long",19443,"Blue Longer Flat Roof Block"
"Unknown","fetzisasiandeco:blue_flat_roof_block_long_framed_block",20214,"Blue Longer Flat Roof Block (Framed)"
"Unknown","fetzisasiandeco:blue_flat_roof_slab",19440,"Blue Flat Roof Slab"
"Unknown","fetzisasiandeco:blue_flat_roof_slab_framed_block",20211,"Blue Flat Roof Slab (Framed)"
"Unknown","fetzisasiandeco:blue_flat_roof_slab_long",19441,"Blue Longer Flat Roof Slab"
"Unknown","fetzisasiandeco:blue_flat_roof_slab_long_framed_block",20212,"Blue Longer Flat Roof Slab (Framed)"
"Unknown","fetzisasiandeco:blue_flat_roof_small",19438,"Blue Top Flat Roof"
"Unknown","fetzisasiandeco:blue_flat_roof_small_framed_block",20209,"Blue Top Flat Roof (Framed)"
"Unknown","fetzisasiandeco:blue_flat_roof_small_long",19439,"Blue Longer Top Flat Roof"
"Unknown","fetzisasiandeco:blue_flat_roof_small_long_framed_block",20210,"Blue Longer Top Flat Roof (Framed)"
"Unknown","fetzisasiandeco:blue_flat_roof_stairs",19436,"Blue Flat Roof"
"Unknown","fetzisasiandeco:blue_flat_roof_stairs_framed_block",20207,"Blue Flat Roof (Framed)"
"Unknown","fetzisasiandeco:blue_flat_roof_stairs_long",19437,"Blue Longer Flat Roof"
"Unknown","fetzisasiandeco:blue_flat_roof_stairs_long_framed_block",20208,"Blue Longer Flat Roof (Framed)"
"Unknown","fetzisasiandeco:blue_flat_roof_top_block",19444,"Blue Top Flat Roof Block"
"Unknown","fetzisasiandeco:blue_flat_roof_top_block_framed_block",20215,"Blue Top Flat Roof Block (Framed)"
"Unknown","fetzisasiandeco:blue_flat_roof_top_block_long",19445,"Blue Longer Top Flat Roof Block"
"Unknown","fetzisasiandeco:blue_flat_roof_top_block_long_framed_block",20216,"Blue Longer Top Flat Roof Block (Framed)"
"Unknown","fetzisasiandeco:blue_floor_chair_acacia",19778,"Blue Floor Chair (Acacia)"
"Unknown","fetzisasiandeco:blue_floor_chair_bamboo",19874,"Blue Floor Chair (Bamboo)"
"Unknown","fetzisasiandeco:blue_floor_chair_birch",19730,"Blue Floor Chair (Birch)"
"Unknown","fetzisasiandeco:blue_floor_chair_cherry",19858,"Blue Floor Chair (Cherry)"
"Unknown","fetzisasiandeco:blue_floor_chair_crimson",19810,"Blue Floor Chair (Crimson)"
"Unknown","fetzisasiandeco:blue_floor_chair_dark_oak",19762,"Blue Floor Chair (Dark Oak)"
"Unknown","fetzisasiandeco:blue_floor_chair_framed_block",20361,"Blue Floor Chair (Framed)"
"Unknown","fetzisasiandeco:blue_floor_chair_jungle",19842,"Blue Floor Chair (Jungle)"
"Unknown","fetzisasiandeco:blue_floor_chair_mangrove",19794,"Blue Floor Chair (Mangrove)"
"Unknown","fetzisasiandeco:blue_floor_chair_oak",19714,"Blue Floor Chair (Oak)"
"Unknown","fetzisasiandeco:blue_floor_chair_spruce",19746,"Blue Floor Chair (Spruce)"
"Unknown","fetzisasiandeco:blue_floor_chair_warped",19826,"Blue Floor Chair (Warped)"
"Unknown","fetzisasiandeco:blue_framed_item",17161,"Frame (Blue)"
"Unknown","fetzisasiandeco:blue_futon",20392,"Blue Futon Bed"
"Unknown","fetzisasiandeco:blue_large_cushion",19684,"Large Blue Cushion"
"Unknown","fetzisasiandeco:blue_mud_brick_corner",17289,"Blue Mud Brick Corner"
"Unknown","fetzisasiandeco:blue_mud_brick_slab",17287,"Blue Mud Brick Slab"
"Unknown","fetzisasiandeco:blue_mud_brick_slab_vertical",17288,"Blue Vertical Mud Brick Slab"
"Unknown","fetzisasiandeco:blue_mud_brick_stairs",17290,"Blue Mud Brick Stairs"
"Unknown","fetzisasiandeco:blue_mud_brick_wall",17291,"Blue Mud Brick Wall"
"Unknown","fetzisasiandeco:blue_mud_bricks",17286,"Blue Mud Bricks"
"Unknown","fetzisasiandeco:blue_pagoda",17182,"Pagoda (Blue Candle)"
"Unknown","fetzisasiandeco:blue_pagoda_lantern",17199,"Pagoda Lantern (Blue Candle)"
"Unknown","fetzisasiandeco:blue_paper_lantern",17220,"Blue Paper Lantern"
"Unknown","fetzisasiandeco:blue_paper_lantern_nod",17221,"Blue Paper Lantern (No Detail)"
"Unknown","fetzisasiandeco:blue_roof_block",19272,"Blue Roof Block"
"Unknown","fetzisasiandeco:blue_roof_block_acacia",18082,"Blue Roof Block (Acacia)"
"Unknown","fetzisasiandeco:blue_roof_block_bamboo",18932,"Blue Roof Block (Bamboo)"
"Unknown","fetzisasiandeco:blue_roof_block_birch",17572,"Blue Roof Block (Birch)"
"Unknown","fetzisasiandeco:blue_roof_block_cherry",19102,"Blue Roof Block (Cherry)"
"Unknown","fetzisasiandeco:blue_roof_block_crimson",18422,"Blue Roof Block (Crimson)"
"Unknown","fetzisasiandeco:blue_roof_block_dark_oak",17912,"Blue Roof Block (Dark Oak)"
"Unknown","fetzisasiandeco:blue_roof_block_framed_block",20043,"Blue Roof Block (Framed)"
"Unknown","fetzisasiandeco:blue_roof_block_jungle",18762,"Blue Roof Block (Jungle)"
"Unknown","fetzisasiandeco:blue_roof_block_long",19273,"Blue Longer Roof Block"
"Unknown","fetzisasiandeco:blue_roof_block_long_acacia",18083,"Blue Longer Roof Block (Acacia)"
"Unknown","fetzisasiandeco:blue_roof_block_long_bamboo",18933,"Blue Longer Roof Block (Bamboo)"
"Unknown","fetzisasiandeco:blue_roof_block_long_birch",17573,"Blue Longer Roof Block (Birch)"
"Unknown","fetzisasiandeco:blue_roof_block_long_cherry",19103,"Blue Longer Roof Block (Cherry)"
"Unknown","fetzisasiandeco:blue_roof_block_long_crimson",18423,"Blue Longer Roof Block (Crimson)"
"Unknown","fetzisasiandeco:blue_roof_block_long_dark_oak",17913,"Blue Longer Roof Block (Dark Oak)"
"Unknown","fetzisasiandeco:blue_roof_block_long_framed_block",20044,"Blue Longer Roof Block (Framed)"
"Unknown","fetzisasiandeco:blue_roof_block_long_jungle",18763,"Blue Longer Roof Block (Jungle)"
"Unknown","fetzisasiandeco:blue_roof_block_long_mangrove",18253,"Blue Longer Roof Block (Mangrove)"
"Unknown","fetzisasiandeco:blue_roof_block_long_oak",17403,"Blue Longer Roof Block (Oak)"
"Unknown","fetzisasiandeco:blue_roof_block_long_spruce",17743,"Blue Longer Roof Block (Spruce)"
"Unknown","fetzisasiandeco:blue_roof_block_long_warped",18593,"Blue Longer Roof Block (Warped)"
"Unknown","fetzisasiandeco:blue_roof_block_mangrove",18252,"Blue Roof Block (Mangrove)"
"Unknown","fetzisasiandeco:blue_roof_block_oak",17402,"Blue Roof Block (Oak)"
"Unknown","fetzisasiandeco:blue_roof_block_spruce",17742,"Blue Roof Block (Spruce)"
"Unknown","fetzisasiandeco:blue_roof_block_warped",18592,"Blue Roof Block (Warped)"
"Unknown","fetzisasiandeco:blue_roof_slab",19270,"Blue Roof Slab"
"Unknown","fetzisasiandeco:blue_roof_slab_acacia",18080,"Blue Roof Slab (Acacia)"
"Unknown","fetzisasiandeco:blue_roof_slab_bamboo",18930,"Blue Roof Slab (Bamboo)"
"Unknown","fetzisasiandeco:blue_roof_slab_birch",17570,"Blue Roof Slab (Birch)"
"Unknown","fetzisasiandeco:blue_roof_slab_cherry",19100,"Blue Roof Slab (Cherry)"
"Unknown","fetzisasiandeco:blue_roof_slab_crimson",18420,"Blue Roof Slab (Crimson)"
"Unknown","fetzisasiandeco:blue_roof_slab_dark_oak",17910,"Blue Roof Slab (Dark Oak)"
"Unknown","fetzisasiandeco:blue_roof_slab_framed_block",20041,"Blue Roof Slab (Framed)"
"Unknown","fetzisasiandeco:blue_roof_slab_jungle",18760,"Blue Roof Slab (Jungle)"
"Unknown","fetzisasiandeco:blue_roof_slab_long",19271,"Blue Longer Roof Slab"
"Unknown","fetzisasiandeco:blue_roof_slab_long_acacia",18081,"Blue Longer Roof Slab (Acacia)"
"Unknown","fetzisasiandeco:blue_roof_slab_long_bamboo",18931,"Blue Longer Roof Slab (Bamboo)"
"Unknown","fetzisasiandeco:blue_roof_slab_long_birch",17571,"Blue Longer Roof Slab (Birch)"
"Unknown","fetzisasiandeco:blue_roof_slab_long_cherry",19101,"Blue Longer Roof Slab (Cherry)"
"Unknown","fetzisasiandeco:blue_roof_slab_long_crimson",18421,"Blue Longer Roof Slab (Crimson)"
"Unknown","fetzisasiandeco:blue_roof_slab_long_dark_oak",17911,"Blue Longer Roof Slab (Dark Oak)"
"Unknown","fetzisasiandeco:blue_roof_slab_long_framed_block",20042,"Blue Longer Roof Slab (Framed)"
"Unknown","fetzisasiandeco:blue_roof_slab_long_jungle",18761,"Blue Longer Roof Slab (Jungle)"
"Unknown","fetzisasiandeco:blue_roof_slab_long_mangrove",18251,"Blue Longer Roof Slab (Mangrove)"
"Unknown","fetzisasiandeco:blue_roof_slab_long_oak",17401,"Blue Longer Roof Slab (Oak)"
"Unknown","fetzisasiandeco:blue_roof_slab_long_spruce",17741,"Blue Longer Roof Slab (Spruce)"
"Unknown","fetzisasiandeco:blue_roof_slab_long_warped",18591,"Blue Longer Roof Slab (Warped)"
"Unknown","fetzisasiandeco:blue_roof_slab_mangrove",18250,"Blue Roof Slab (Mangrove)"
"Unknown","fetzisasiandeco:blue_roof_slab_oak",17400,"Blue Roof Slab (Oak)"
"Unknown","fetzisasiandeco:blue_roof_slab_spruce",17740,"Blue Roof Slab (Spruce)"
"Unknown","fetzisasiandeco:blue_roof_slab_warped",18590,"Blue Roof Slab (Warped)"
"Unknown","fetzisasiandeco:blue_roof_small",19268,"Blue Top Roof"
"Unknown","fetzisasiandeco:blue_roof_small_acacia",18078,"Blue Top Roof (Acacia)"
"Unknown","fetzisasiandeco:blue_roof_small_bamboo",18928,"Blue Top Roof (Bamboo)"
"Unknown","fetzisasiandeco:blue_roof_small_birch",17568,"Blue Top Roof (Birch)"
"Unknown","fetzisasiandeco:blue_roof_small_cherry",19098,"Blue Top Roof (Cherry)"
"Unknown","fetzisasiandeco:blue_roof_small_crimson",18418,"Blue Top Roof (Crimson)"
"Unknown","fetzisasiandeco:blue_roof_small_dark_oak",17908,"Blue Top Roof (Dark Oak)"
"Unknown","fetzisasiandeco:blue_roof_small_framed_block",20039,"Blue Top Roof (Framed)"
"Unknown","fetzisasiandeco:blue_roof_small_jungle",18758,"Blue Top Roof (Jungle)"
"Unknown","fetzisasiandeco:blue_roof_small_long",19269,"Blue Longer Top Roof"
"Unknown","fetzisasiandeco:blue_roof_small_long_acacia",18079,"Blue Longer Top Roof (Acacia)"
"Unknown","fetzisasiandeco:blue_roof_small_long_bamboo",18929,"Blue Longer Top Roof (Bamboo)"
"Unknown","fetzisasiandeco:blue_roof_small_long_birch",17569,"Blue Longer Top Roof (Birch)"
"Unknown","fetzisasiandeco:blue_roof_small_long_cherry",19099,"Blue Longer Top Roof (Cherry)"
"Unknown","fetzisasiandeco:blue_roof_small_long_crimson",18419,"Blue Longer Top Roof (Crimson)"
"Unknown","fetzisasiandeco:blue_roof_small_long_dark_oak",17909,"Blue Longer Top Roof (Dark Oak)"
"Unknown","fetzisasiandeco:blue_roof_small_long_framed_block",20040,"Blue Longer Top Roof (Framed)"
"Unknown","fetzisasiandeco:blue_roof_small_long_jungle",18759,"Blue Longer Top Roof (Jungle)"
"Unknown","fetzisasiandeco:blue_roof_small_long_mangrove",18249,"Blue Longer Top Roof (Mangrove)"
"Unknown","fetzisasiandeco:blue_roof_small_long_oak",17399,"Blue Longer Top Roof (Oak)"
"Unknown","fetzisasiandeco:blue_roof_small_long_spruce",17739,"Blue Longer Top Roof (Spruce)"
"Unknown","fetzisasiandeco:blue_roof_small_long_warped",18589,"Blue Longer Top Roof (Warped)"
"Unknown","fetzisasiandeco:blue_roof_small_mangrove",18248,"Blue Top Roof (Mangrove)"
"Unknown","fetzisasiandeco:blue_roof_small_oak",17398,"Blue Top Roof (Oak)"
"Unknown","fetzisasiandeco:blue_roof_small_spruce",17738,"Blue Top Roof (Spruce)"
"Unknown","fetzisasiandeco:blue_roof_small_warped",18588,"Blue Top Roof (Warped)"
"Unknown","fetzisasiandeco:blue_roof_stairs",19266,"Blue Roof"
"Unknown","fetzisasiandeco:blue_roof_stairs_acacia",18076,"Blue Roof (Acacia)"
"Unknown","fetzisasiandeco:blue_roof_stairs_bamboo",18926,"Blue Roof (Bamboo)"
"Unknown","fetzisasiandeco:blue_roof_stairs_birch",17566,"Blue Roof (Birch)"
"Unknown","fetzisasiandeco:blue_roof_stairs_cherry",19096,"Blue Roof (Cherry)"
"Unknown","fetzisasiandeco:blue_roof_stairs_crimson",18416,"Blue Roof (Crimson)"
"Unknown","fetzisasiandeco:blue_roof_stairs_dark_oak",17906,"Blue Roof (Dark Oak)"
"Unknown","fetzisasiandeco:blue_roof_stairs_framed_block",20037,"Blue Roof (Framed)"
"Unknown","fetzisasiandeco:blue_roof_stairs_jungle",18756,"Blue Roof (Jungle)"
"Unknown","fetzisasiandeco:blue_roof_stairs_long",19267,"Blue Longer Roof"
"Unknown","fetzisasiandeco:blue_roof_stairs_long_acacia",18077,"Blue Longer Roof (Acacia)"
"Unknown","fetzisasiandeco:blue_roof_stairs_long_bamboo",18927,"Blue Longer Roof (Bamboo)"
"Unknown","fetzisasiandeco:blue_roof_stairs_long_birch",17567,"Blue Longer Roof (Birch)"
"Unknown","fetzisasiandeco:blue_roof_stairs_long_cherry",19097,"Blue Longer Roof (Cherry)"
"Unknown","fetzisasiandeco:blue_roof_stairs_long_crimson",18417,"Blue Longer Roof (Crimson)"
"Unknown","fetzisasiandeco:blue_roof_stairs_long_dark_oak",17907,"Blue Longer Roof (Dark Oak)"
"Unknown","fetzisasiandeco:blue_roof_stairs_long_framed_block",20038,"Blue Longer Roof (Framed)"
"Unknown","fetzisasiandeco:blue_roof_stairs_long_jungle",18757,"Blue Longer Roof (Jungle)"
"Unknown","fetzisasiandeco:blue_roof_stairs_long_mangrove",18247,"Blue Longer Roof (Mangrove)"
"Unknown","fetzisasiandeco:blue_roof_stairs_long_oak",17397,"Blue Longer Roof (Oak)"
"Unknown","fetzisasiandeco:blue_roof_stairs_long_spruce",17737,"Blue Longer Roof (Spruce)"
"Unknown","fetzisasiandeco:blue_roof_stairs_long_warped",18587,"Blue Longer Roof (Warped)"
"Unknown","fetzisasiandeco:blue_roof_stairs_mangrove",18246,"Blue Roof (Mangrove)"
"Unknown","fetzisasiandeco:blue_roof_stairs_oak",17396,"Blue Roof (Oak)"
"Unknown","fetzisasiandeco:blue_roof_stairs_spruce",17736,"Blue Roof (Spruce)"
"Unknown","fetzisasiandeco:blue_roof_stairs_warped",18586,"Blue Roof (Warped)"
"Unknown","fetzisasiandeco:blue_roof_top_block",19274,"Blue Top Roof Block"
"Unknown","fetzisasiandeco:blue_roof_top_block_acacia",18084,"Blue Top Roof Block (Acacia)"
"Unknown","fetzisasiandeco:blue_roof_top_block_bamboo",18934,"Blue Top Roof Block (Bamboo)"
"Unknown","fetzisasiandeco:blue_roof_top_block_birch",17574,"Blue Top Roof Block (Birch)"
"Unknown","fetzisasiandeco:blue_roof_top_block_cherry",19104,"Blue Top Roof Block (Cherry)"
"Unknown","fetzisasiandeco:blue_roof_top_block_crimson",18424,"Blue Top Roof Block (Crimson)"
"Unknown","fetzisasiandeco:blue_roof_top_block_dark_oak",17914,"Blue Top Roof Block (Dark Oak)"
"Unknown","fetzisasiandeco:blue_roof_top_block_framed_block",20045,"Blue Top Roof Block (Framed)"
"Unknown","fetzisasiandeco:blue_roof_top_block_jungle",18764,"Blue Top Roof Block (Jungle)"
"Unknown","fetzisasiandeco:blue_roof_top_block_long",19275,"Blue Longer Top Roof Block"
"Unknown","fetzisasiandeco:blue_roof_top_block_long_acacia",18085,"Blue Longer Top Roof Block (Acacia)"
"Unknown","fetzisasiandeco:blue_roof_top_block_long_bamboo",18935,"Blue Longer Top Roof Block (Bamboo)"
"Unknown","fetzisasiandeco:blue_roof_top_block_long_birch",17575,"Blue Longer Top Roof Block (Birch)"
"Unknown","fetzisasiandeco:blue_roof_top_block_long_cherry",19105,"Blue Longer Top Roof Block (Cherry)"
"Unknown","fetzisasiandeco:blue_roof_top_block_long_crimson",18425,"Blue Longer Top Roof Block (Crimson)"
"Unknown","fetzisasiandeco:blue_roof_top_block_long_dark_oak",17915,"Blue Longer Top Roof Block (Dark Oak)"
"Unknown","fetzisasiandeco:blue_roof_top_block_long_framed_block",20046,"Blue Longer Top Roof Block (Framed)"
"Unknown","fetzisasiandeco:blue_roof_top_block_long_jungle",18765,"Blue Longer Top Roof Block (Jungle)"
"Unknown","fetzisasiandeco:blue_roof_top_block_long_mangrove",18255,"Blue Longer Top Roof Block (Mangrove)"
"Unknown","fetzisasiandeco:blue_roof_top_block_long_oak",17405,"Blue Longer Top Roof Block (Oak)"
"Unknown","fetzisasiandeco:blue_roof_top_block_long_spruce",17745,"Blue Longer Top Roof Block (Spruce)"
"Unknown","fetzisasiandeco:blue_roof_top_block_long_warped",18595,"Blue Longer Top Roof Block (Warped)"
"Unknown","fetzisasiandeco:blue_roof_top_block_mangrove",18254,"Blue Top Roof Block (Mangrove)"
"Unknown","fetzisasiandeco:blue_roof_top_block_oak",17404,"Blue Top Roof Block (Oak)"
"Unknown","fetzisasiandeco:blue_roof_top_block_spruce",17744,"Blue Top Roof Block (Spruce)"
"Unknown","fetzisasiandeco:blue_roof_top_block_warped",18594,"Blue Top Roof Block (Warped)"
"Unknown","fetzisasiandeco:brown_cushion",19685,"Small Brown Cushion"
"Unknown","fetzisasiandeco:brown_fence",19589,"Brown Fence"
"Unknown","fetzisasiandeco:brown_fence_extension",19621,"Brown Fence Extension"
"Unknown","fetzisasiandeco:brown_fence_gate",19605,"Brown Fence Gate"
"Unknown","fetzisasiandeco:brown_flat_roof_block",19452,"Brown Flat Roof Block"
"Unknown","fetzisasiandeco:brown_flat_roof_block_framed_block",20223,"Brown Flat Roof Block (Framed)"
"Unknown","fetzisasiandeco:brown_flat_roof_block_long",19453,"Brown Longer Flat Roof Block"
"Unknown","fetzisasiandeco:brown_flat_roof_block_long_framed_block",20224,"Brown Longer Flat Roof Block (Framed)"
"Unknown","fetzisasiandeco:brown_flat_roof_slab",19450,"Brown Flat Roof Slab"
"Unknown","fetzisasiandeco:brown_flat_roof_slab_framed_block",20221,"Brown Flat Roof Slab (Framed)"
"Unknown","fetzisasiandeco:brown_flat_roof_slab_long",19451,"Brown Longer Flat Roof Slab"
"Unknown","fetzisasiandeco:brown_flat_roof_slab_long_framed_block",20222,"Brown Longer Flat Roof Slab (Framed)"
"Unknown","fetzisasiandeco:brown_flat_roof_small",19448,"Brown Top Flat Roof"
"Unknown","fetzisasiandeco:brown_flat_roof_small_framed_block",20219,"Brown Top Flat Roof (Framed)"
"Unknown","fetzisasiandeco:brown_flat_roof_small_long",19449,"Brown Longer Top Flat Roof"
"Unknown","fetzisasiandeco:brown_flat_roof_small_long_framed_block",20220,"Brown Longer Top Flat Roof (Framed)"
"Unknown","fetzisasiandeco:brown_flat_roof_stairs",19446,"Brown Flat Roof"
"Unknown","fetzisasiandeco:brown_flat_roof_stairs_framed_block",20217,"Brown Flat Roof (Framed)"
"Unknown","fetzisasiandeco:brown_flat_roof_stairs_long",19447,"Brown Longer Flat Roof"
"Unknown","fetzisasiandeco:brown_flat_roof_stairs_long_framed_block",20218,"Brown Longer Flat Roof (Framed)"
"Unknown","fetzisasiandeco:brown_flat_roof_top_block",19454,"Brown Top Flat Roof Block"
"Unknown","fetzisasiandeco:brown_flat_roof_top_block_framed_block",20225,"Brown Top Flat Roof Block (Framed)"
"Unknown","fetzisasiandeco:brown_flat_roof_top_block_long",19455,"Brown Longer Top Flat Roof Block"
"Unknown","fetzisasiandeco:brown_flat_roof_top_block_long_framed_block",20226,"Brown Longer Top Flat Roof Block (Framed)"
"Unknown","fetzisasiandeco:brown_floor_chair_acacia",19779,"Brown Floor Chair (Acacia)"
"Unknown","fetzisasiandeco:brown_floor_chair_bamboo",19875,"Brown Floor Chair (Bamboo)"
"Unknown","fetzisasiandeco:brown_floor_chair_birch",19731,"Brown Floor Chair (Birch)"
"Unknown","fetzisasiandeco:brown_floor_chair_cherry",19859,"Brown Floor Chair (Cherry)"
"Unknown","fetzisasiandeco:brown_floor_chair_crimson",19811,"Brown Floor Chair (Crimson)"
"Unknown","fetzisasiandeco:brown_floor_chair_dark_oak",19763,"Brown Floor Chair (Dark Oak)"
"Unknown","fetzisasiandeco:brown_floor_chair_framed_block",20362,"Brown Floor Chair (Framed)"
"Unknown","fetzisasiandeco:brown_floor_chair_jungle",19843,"Brown Floor Chair (Jungle)"
"Unknown","fetzisasiandeco:brown_floor_chair_mangrove",19795,"Brown Floor Chair (Mangrove)"
"Unknown","fetzisasiandeco:brown_floor_chair_oak",19715,"Brown Floor Chair (Oak)"
"Unknown","fetzisasiandeco:brown_floor_chair_spruce",19747,"Brown Floor Chair (Spruce)"
"Unknown","fetzisasiandeco:brown_floor_chair_warped",19827,"Brown Floor Chair (Warped)"
"Unknown","fetzisasiandeco:brown_framed_item",17162,"Frame (Brown)"
"Unknown","fetzisasiandeco:brown_futon",20393,"Brown Futon Bed"
"Unknown","fetzisasiandeco:brown_large_cushion",19686,"Large Brown Cushion"
