"Mod name","Registry name","Item ID","Display name","Durability","Tags"
"Unknown","immersive_armors:wither_chestplate",22083,"Wither Chestplate",192,"galosphere:preservable_items, immersive_armors:armor, minecraft:trimmable_armor"
"Unknown","immersive_armors:wither_helmet",22082,"Wither Helmet",132,"galosphere:preservable_items, immersive_armors:armor, minecraft:trimmable_armor"
"Unknown","immersive_armors:wither_leggings",22084,"Wither Leggings",180,"galosphere:preservable_items, immersive_armors:armor, minecraft:trimmable_armor"
"Unknown","immersive_armors:wooden_boots",22113,"Wooden Boots",104,"galosphere:preservable_items, immersive_armors:armor, minecraft:trimmable_armor"
"Unknown","immersive_armors:wooden_chestplate",22111,"Wooden Chestplate",128,"galosphere:preservable_items, immersive_armors:armor, minecraft:trimmable_armor"
"Unknown","immersive_armors:wooden_helmet",22110,"Wooden Helmet",88,"galosphere:preservable_items, immersive_armors:armor, minecraft:trimmable_armor"
"Unknown","immersive_armors:wooden_leggings",22112,"Wooden Leggings",120,"galosphere:preservable_items, immersive_armors:armor, minecraft:trimmable_armor"
"Unknown","lilis_lucky_lures:anglers_hat",22171,"Anglers Hat",55,""
"Unknown","lilis_lucky_lures:bamboo_fishing_rod",22172,"Bamboo Fishing Rod",32,""
"Unknown","lilis_lucky_lures:spear",22185,"Spear",124,""
"Unknown","meadow:fur_boots",23527,"Fur Boots",195,""
"Unknown","meadow:fur_chestplate",23525,"Fur Chestplate",240,""
"Unknown","meadow:fur_helmet",23524,"Fur Helmet",165,""
"Unknown","meadow:fur_leggings",23526,"Fur Leggings",225,""
"Unknown","meadow:watering_can",23516,"Watering Can",5,""
"Unknown","moredelight:stone_knife",23592,"Stone Knife",131,"amendments:goes_in_tripwire_hook, farmersdelight:tools/knives, galosphere:weapon_racks_can_hold, minecraft:breaks_decorated_pots, farmersdelight:straw_harvesters, galosphere:preservable_items, minecraft:tools, c:tools, c:tools/knives, bakery:knives"
"Unknown","moredelight:wooden_knife",23591,"Wooden Knife",59,"amendments:goes_in_tripwire_hook, farmersdelight:tools/knives, galosphere:weapon_racks_can_hold, minecraft:breaks_decorated_pots, farmersdelight:straw_harvesters, galosphere:preservable_items, minecraft:tools, c:tools, c:tools/knives, bakery:knives"
"Unknown","naturalist:bug_net",23651,"Bug Net",64,""
"Unknown","simplyswords:arcanethyst",24160,"Arcanethyst",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:awakened_lichblade",24165,"Awakened Lichblade",3270,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:uniques, minecraft:breaks_decorated_pots, simplyswords:swords, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:bramblethorn",24146,"Bramblethorn",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:brimstone_claymore",24141,"Brimstone Claymore",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:caelestis",24186,"Caelestis",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:decaying_relic",24181,"Decaying relic",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, amendments:goes_in_tripwire_hook, simplyswords:swords, simplyswords:conditional_uniques_type_2, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:diamond_chakram",24108,"Diamond Chakram",1561,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, simplyswords:diamond_gear, minecraft:swords, c:swords"
"Unknown","simplyswords:diamond_claymore",24105,"Diamond Claymore",1561,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, simplyswords:diamond_gear, minecraft:swords, c:swords"
"Unknown","simplyswords:diamond_cutlass",24104,"Diamond Cutlass",1561,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, simplyswords:diamond_gear, minecraft:swords, c:swords"
"Unknown","simplyswords:diamond_glaive",24102,"Diamond Glaive",1561,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, simplyswords:diamond_gear, minecraft:swords, c:swords"
"Unknown","simplyswords:diamond_greataxe",24107,"Diamond Greataxe",1561,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, simplyswords:diamond_gear, minecraft:swords, c:swords"
"Unknown","simplyswords:diamond_greathammer",24106,"Diamond Greathammer",1561,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, simplyswords:diamond_gear, minecraft:swords, c:swords"
"Unknown","simplyswords:diamond_halberd",24110,"Diamond Halberd",1561,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, simplyswords:diamond_gear, minecraft:swords, c:swords"
"Unknown","simplyswords:diamond_katana",24099,"Diamond Katana",1561,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, simplyswords:diamond_gear, minecraft:swords, c:swords"
"Unknown","simplyswords:diamond_longsword",24096,"Diamond Longsword",1561,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, simplyswords:diamond_gear, minecraft:swords, c:swords"
"Unknown","simplyswords:diamond_rapier",24098,"Diamond Rapier",1561,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, simplyswords:diamond_gear, minecraft:swords, c:swords"
"Unknown","simplyswords:diamond_sai",24100,"Diamond Sai",1561,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, simplyswords:diamond_gear, minecraft:swords, c:swords"
"Unknown","simplyswords:diamond_scythe",24109,"Diamond Scythe",1561,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, simplyswords:diamond_gear, minecraft:swords, c:swords"
"Unknown","simplyswords:diamond_spear",24101,"Diamond Spear",1561,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, simplyswords:diamond_gear, minecraft:swords, c:swords"
"Unknown","simplyswords:diamond_twinblade",24097,"Diamond Twinblade",1561,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, simplyswords:diamond_gear, minecraft:swords, c:swords"
"Unknown","simplyswords:diamond_warglaive",24103,"Diamond Warglaive",1561,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, simplyswords:diamond_gear, minecraft:swords, c:swords"
"Unknown","simplyswords:dormant_relic",24167,"Dormant Relic",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, amendments:goes_in_tripwire_hook, simplyswords:swords, simplyswords:conditional_uniques_type_2, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:emberblade",24149,"Emberblade",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:emberlash",24173,"Emberlash",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:enigma",24183,"Enigma",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, amendments:goes_in_tripwire_hook, simplyswords:swords, simplyswords:conditional_uniques_type_2, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:flamewind",24179,"Flamewind",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:frostfall",24156,"Frostfall",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:gold_chakram",24093,"Gold Chakram",32,"amendments:goes_in_tripwire_hook, simplyswords:gold_gear, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:gold_claymore",24090,"Gold Claymore",32,"amendments:goes_in_tripwire_hook, simplyswords:gold_gear, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:gold_cutlass",24089,"Gold Cutlass",32,"amendments:goes_in_tripwire_hook, simplyswords:gold_gear, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:gold_glaive",24087,"Gold Glaive",32,"amendments:goes_in_tripwire_hook, simplyswords:gold_gear, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:gold_greataxe",24092,"Gold Greataxe",32,"amendments:goes_in_tripwire_hook, simplyswords:gold_gear, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:gold_greathammer",24091,"Gold Greathammer",32,"amendments:goes_in_tripwire_hook, simplyswords:gold_gear, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:gold_halberd",24095,"Gold Halberd",32,"amendments:goes_in_tripwire_hook, simplyswords:gold_gear, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:gold_katana",24084,"Gold Katana",32,"amendments:goes_in_tripwire_hook, simplyswords:gold_gear, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:gold_longsword",24081,"Gold Longsword",32,"amendments:goes_in_tripwire_hook, simplyswords:gold_gear, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:gold_rapier",24083,"Gold Rapier",32,"amendments:goes_in_tripwire_hook, simplyswords:gold_gear, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:gold_sai",24085,"Gold Sai",32,"amendments:goes_in_tripwire_hook, simplyswords:gold_gear, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:gold_scythe",24094,"Gold Scythe",32,"amendments:goes_in_tripwire_hook, simplyswords:gold_gear, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:gold_spear",24086,"Gold Spear",32,"amendments:goes_in_tripwire_hook, simplyswords:gold_gear, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:gold_twinblade",24082,"Gold Twinblade",32,"amendments:goes_in_tripwire_hook, simplyswords:gold_gear, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:gold_warglaive",24088,"Gold Warglaive",32,"amendments:goes_in_tripwire_hook, simplyswords:gold_gear, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:harbinger",24171,"Harbinger",3270,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:uniques, minecraft:breaks_decorated_pots, simplyswords:swords, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:hearthflame",24150,"Hearthflame",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:hiveheart",24175,"Hiveheart",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:icewhisper",24159,"Icewhisper",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:iron_chakram",24078,"Iron Chakram",250,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, simplyswords:iron_gear, c:swords"
"Unknown","simplyswords:iron_claymore",24075,"Iron Claymore",250,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, simplyswords:iron_gear, c:swords"
"Unknown","simplyswords:iron_cutlass",24074,"Iron Cutlass",250,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, simplyswords:iron_gear, c:swords"
"Unknown","simplyswords:iron_glaive",24072,"Iron Glaive",250,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, simplyswords:iron_gear, c:swords"
"Unknown","simplyswords:iron_greataxe",24077,"Iron Greataxe",250,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, simplyswords:iron_gear, c:swords"
"Unknown","simplyswords:iron_greathammer",24076,"Iron Greathammer",250,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, simplyswords:iron_gear, c:swords"
"Unknown","simplyswords:iron_halberd",24080,"Iron Halberd",250,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, simplyswords:iron_gear, c:swords"
"Unknown","simplyswords:iron_katana",24069,"Iron Katana",250,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, simplyswords:iron_gear, c:swords"
"Unknown","simplyswords:iron_longsword",24066,"Iron Longsword",250,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, simplyswords:iron_gear, c:swords"
"Unknown","simplyswords:iron_rapier",24068,"Iron Rapier",250,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, simplyswords:iron_gear, c:swords"
"Unknown","simplyswords:iron_sai",24070,"Iron Sai",250,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, simplyswords:iron_gear, c:swords"
"Unknown","simplyswords:iron_scythe",24079,"Iron Scythe",250,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, simplyswords:iron_gear, c:swords"
"Unknown","simplyswords:iron_spear",24071,"Iron Spear",250,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, simplyswords:iron_gear, c:swords"
"Unknown","simplyswords:iron_twinblade",24067,"Iron Twinblade",250,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, simplyswords:iron_gear, c:swords"
"Unknown","simplyswords:iron_warglaive",24073,"Iron Warglaive",250,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, simplyswords:iron_gear, c:swords"
"Unknown","simplyswords:livyatan",24158,"Livyatan",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:magiblade",24185,"Magiblade",3270,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:uniques, minecraft:breaks_decorated_pots, simplyswords:swords, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:magiscythe",24182,"Magiscythe",3270,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:uniques, minecraft:breaks_decorated_pots, simplyswords:swords, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:magispear",24184,"Magispear",3270,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:uniques, minecraft:breaks_decorated_pots, simplyswords:swords, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:mjolnir",24162,"Mjolnir",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:molten_edge",24157,"Molten Edge",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:netherite_chakram",24123,"Netherite Chakram",2031,"amendments:goes_in_tripwire_hook, simplyswords:netherite_gear, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:netherite_claymore",24120,"Netherite Claymore",2031,"amendments:goes_in_tripwire_hook, simplyswords:netherite_gear, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:netherite_cutlass",24119,"Netherite Cutlass",2031,"amendments:goes_in_tripwire_hook, simplyswords:netherite_gear, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:netherite_glaive",24117,"Netherite Glaive",2031,"amendments:goes_in_tripwire_hook, simplyswords:netherite_gear, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:netherite_greataxe",24122,"Netherite Greataxe",2031,"amendments:goes_in_tripwire_hook, simplyswords:netherite_gear, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:netherite_greathammer",24121,"Netherite Greathammer",2031,"amendments:goes_in_tripwire_hook, simplyswords:netherite_gear, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:netherite_halberd",24125,"Netherite Halberd",2031,"amendments:goes_in_tripwire_hook, simplyswords:netherite_gear, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:netherite_katana",24114,"Netherite Katana",2031,"amendments:goes_in_tripwire_hook, simplyswords:netherite_gear, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:netherite_longsword",24111,"Netherite Longsword",2031,"amendments:goes_in_tripwire_hook, simplyswords:netherite_gear, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:netherite_rapier",24113,"Netherite Rapier",2031,"amendments:goes_in_tripwire_hook, simplyswords:netherite_gear, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:netherite_sai",24115,"Netherite Sai",2031,"amendments:goes_in_tripwire_hook, simplyswords:netherite_gear, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:netherite_scythe",24124,"Netherite Scythe",2031,"amendments:goes_in_tripwire_hook, simplyswords:netherite_gear, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:netherite_spear",24116,"Netherite Spear",2031,"amendments:goes_in_tripwire_hook, simplyswords:netherite_gear, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:netherite_twinblade",24112,"Netherite Twinblade",2031,"amendments:goes_in_tripwire_hook, simplyswords:netherite_gear, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:netherite_warglaive",24118,"Netherite Warglaive",2031,"amendments:goes_in_tripwire_hook, simplyswords:netherite_gear, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:ribboncleaver",24180,"Ribboncleaver",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:righteous_relic",24168,"Righteous Relic",3270,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:uniques, minecraft:breaks_decorated_pots, simplyswords:swords, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:runic_chakram",24135,"Runic Chakram",2031,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, simplyswords:runic_gear, minecraft:swords, c:swords"
"Unknown","simplyswords:runic_claymore",24134,"Runic Claymore",2031,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, simplyswords:runic_gear, minecraft:swords, c:swords"
"Unknown","simplyswords:runic_cutlass",24133,"Runic Cutlass",2031,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, simplyswords:runic_gear, minecraft:swords, c:swords"
