"Registry name","ID"
"minecraft:weather.rain",1395
"minecraft:weather.rain.above",1396
"more_rpg_classes:air_explosion",2126
"more_rpg_classes:air_magic_cast1",2122
"more_rpg_classes:air_magic_impact1",2123
"more_rpg_classes:air_magic_impact2",2124
"more_rpg_classes:air_magic_impact3",2125
"more_rpg_classes:arcane_strong_impact",2128
"more_rpg_classes:crippling_strike",2116
"more_rpg_classes:earth_magic_cast1",2121
"more_rpg_classes:earth_magic_impact1",2119
"more_rpg_classes:earth_magic_impact2",2120
"more_rpg_classes:frost_crackle",2127
"more_rpg_classes:frost_crackle_long",2130
"more_rpg_classes:holy_release",2129
"more_rpg_classes:icicle_crash",2114
"more_rpg_classes:slash_impact",2117
"more_rpg_classes:strong_attack",2115
"more_rpg_classes:water_magic_impact1",2118
"naturalist:alligator_ambient",2199
"naturalist:alligator_ambient_baby",2200
"naturalist:alligator_death",2202
"naturalist:alligator_egg_break",2193
"naturalist:alligator_egg_crack",2194
"naturalist:alligator_egg_hatch",2195
"naturalist:alligator_hurt",2201
"naturalist:bass_flop",2204
"naturalist:bear_ambient",2158
"naturalist:bear_ambient_baby",2159
"naturalist:bear_death",2157
"naturalist:bear_eat",2164
"naturalist:bear_hurt",2156
"naturalist:bear_hurt_baby",2160
"naturalist:bear_sleep",2161
"naturalist:bear_sniff",2162
"naturalist:bear_spit",2163
"naturalist:bird_ambient_bluejay",2147
"naturalist:bird_ambient_canary",2148
"naturalist:bird_ambient_cardinal",2150
"naturalist:bird_ambient_finch",2151
"naturalist:bird_ambient_robin",2149
"naturalist:bird_ambient_sparrow",2152
"naturalist:bird_death",2144
"naturalist:bird_eat",2145
"naturalist:bird_fly",2146
"naturalist:bird_hurt",2143
"naturalist:boar_ambient",2190
"naturalist:boar_death",2192
"naturalist:boar_hurt",2191
"naturalist:bucket_empty_snail",2142
"naturalist:bucket_fill_snail",2141
"naturalist:catfish_flop",2203
"naturalist:deer_ambient",2165
"naturalist:deer_ambient_baby",2167
"naturalist:deer_hurt",2166
"naturalist:deer_hurt_baby",2168
"naturalist:dragonfly_loop",2205
"naturalist:duck_ambient",2206
"naturalist:duck_death",2208
"naturalist:duck_hurt",2207
"naturalist:duck_step",2209
"naturalist:elephant_ambient",2176
"naturalist:elephant_hurt",2175
"naturalist:firefly_death",2154
"naturalist:firefly_hide",2155
"naturalist:firefly_hurt",2153
"naturalist:giraffe_ambient",2187
"naturalist:hippo_ambient",2188
"naturalist:hippo_hurt",2189
"naturalist:lion_ambient",2173
"naturalist:lion_hurt",2172
"naturalist:lion_roar",2174
"naturalist:rhino_ambient",2170
"naturalist:rhino_ambient_baby",2171
"naturalist:rhino_scrape",2169
"naturalist:rubber_ducky_ambient",2210
"naturalist:rubber_ducky_death",2212
"naturalist:rubber_ducky_hurt",2211
"naturalist:snail_back",2140
"naturalist:snail_crush",2138
"naturalist:snail_forward",2139
"naturalist:snake_hiss",2135
"naturalist:snake_hurt",2136
"naturalist:snake_rattle",2137
"naturalist:tortoise_death",2134
"naturalist:tortoise_egg_break",2196
"naturalist:tortoise_egg_crack",2197
"naturalist:tortoise_egg_hatch",2198
"naturalist:tortoise_hide",2131
"naturalist:tortoise_hurt",2133
"naturalist:tortoise_thud",2132
"naturalist:vulture_ambient",2184
"naturalist:vulture_death",2186
"naturalist:vulture_hurt",2185
"naturalist:zebra_ambient",2177
"naturalist:zebra_angry",2182
"naturalist:zebra_breathe",2181
"naturalist:zebra_death",2179
"naturalist:zebra_eat",2180
"naturalist:zebra_hurt",2178
"naturalist:zebra_jump",2183
"niftycarts:entity.cart.attach",2213
"niftycarts:entity.cart.detach",2214
"niftycarts:entity.cart.place",2215
"ribbits:entity.ribbit.ambient",2216
"ribbits:entity.ribbit.death",2217
"ribbits:entity.ribbit.hurt",2218
"ribbits:entity.ribbit.magic",2220
"ribbits:entity.ribbit.step",2219
"ribbits:music.ribbit.bass",2221
"ribbits:music.ribbit.bongo",2222
"ribbits:music.ribbit.flute",2223
"ribbits:music.ribbit.guitar",2224
"ribbits:music.ribbit.maraca",2225
"runes:crafting",2226
"simple_copper_pipes:block.copper_pipe.item_in",2227
"simple_copper_pipes:block.copper_pipe.item_out",2228
"simple_copper_pipes:block.copper_pipe.launch",2229
"simple_copper_pipes:block.copper_pipe.turn",2230
"simplyswords:activate_plinth_03",2391
"simplyswords:ambience_wind_loop",2387
"simplyswords:dark_activation_distorted",2392
"simplyswords:dark_sword_attack_01",2240
"simplyswords:dark_sword_attack_02",2241
"simplyswords:dark_sword_attack_03",2242
"simplyswords:dark_sword_attack_with_blood_01",2243
"simplyswords:dark_sword_attack_with_blood_02",2244
"simplyswords:dark_sword_attack_with_blood_03",2245
"simplyswords:dark_sword_block",2246
"simplyswords:dark_sword_breaks",2247
"simplyswords:dark_sword_enchant",2248
"simplyswords:dark_sword_parry",2249
"simplyswords:dark_sword_spell",2250
"simplyswords:dark_sword_unfold",2251
"simplyswords:dark_sword_whoosh_01",2252
"simplyswords:dark_sword_whoosh_02",2253
"simplyswords:dark_sword_whoosh_03",2254
"simplyswords:dark_sword_whoosh_04",2255
"simplyswords:distortion_arc_01",2393
"simplyswords:distortion_arc_02",2394
"simplyswords:distortion_arc_03",2395
"simplyswords:elemental_bow_earth_shoot_flyby_01",2256
"simplyswords:elemental_bow_earth_shoot_flyby_02",2257
"simplyswords:elemental_bow_earth_shoot_flyby_03",2258
"simplyswords:elemental_bow_earth_shoot_impact_01",2259
"simplyswords:elemental_bow_earth_shoot_impact_02",2260
"simplyswords:elemental_bow_earth_shoot_impact_03",2261
"simplyswords:elemental_bow_fire_shoot_flyby_01",2262
"simplyswords:elemental_bow_fire_shoot_flyby_02",2263
"simplyswords:elemental_bow_fire_shoot_flyby_03",2264
"simplyswords:elemental_bow_fire_shoot_impact_01",2265
"simplyswords:elemental_bow_fire_shoot_impact_02",2266
"simplyswords:elemental_bow_fire_shoot_impact_03",2267
"simplyswords:elemental_bow_holy_shoot_flyby_01",2268
"simplyswords:elemental_bow_holy_shoot_flyby_02",2269
"simplyswords:elemental_bow_holy_shoot_flyby_03",2270
"simplyswords:elemental_bow_holy_shoot_impact_01",2271
"simplyswords:elemental_bow_holy_shoot_impact_02",2272
"simplyswords:elemental_bow_holy_shoot_impact_03",2273
"simplyswords:elemental_bow_ice_shoot_flyby_01",2274
"simplyswords:elemental_bow_ice_shoot_flyby_02",2275
"simplyswords:elemental_bow_ice_shoot_flyby_03",2276
"simplyswords:elemental_bow_ice_shoot_impact_01",2277
"simplyswords:elemental_bow_ice_shoot_impact_02",2278
"simplyswords:elemental_bow_ice_shoot_impact_03",2279
"simplyswords:elemental_bow_poison_attack_01",2280
"simplyswords:elemental_bow_poison_attack_02",2281
"simplyswords:elemental_bow_poison_attack_03",2282
"simplyswords:elemental_bow_recharge",2283
"simplyswords:elemental_bow_sci-fi_shoot_flyby_01",2284
"simplyswords:elemental_bow_sci-fi_shoot_flyby_02",2285
"simplyswords:elemental_bow_sci-fi_shoot_flyby_03",2286
"simplyswords:elemental_bow_sci-fi_shoot_impact_01",2287
"simplyswords:elemental_bow_sci-fi_shoot_impact_02",2288
"simplyswords:elemental_bow_sci-fi_shoot_impact_03",2289
"simplyswords:elemental_bow_thunder_shoot_flyby_01",2290
"simplyswords:elemental_bow_thunder_shoot_flyby_02",2291
"simplyswords:elemental_bow_thunder_shoot_flyby_03",2292
"simplyswords:elemental_bow_thunder_shoot_impact_01",2293
"simplyswords:elemental_bow_thunder_shoot_impact_02",2294
"simplyswords:elemental_bow_thunder_shoot_impact_03",2295
"simplyswords:elemental_bow_water_shoot_flyby_01",2296
"simplyswords:elemental_bow_water_shoot_flyby_02",2297
"simplyswords:elemental_bow_water_shoot_flyby_03",2298
"simplyswords:elemental_bow_water_shoot_impact_01",2299
"simplyswords:elemental_bow_water_shoot_impact_02",2300
"simplyswords:elemental_bow_water_shoot_impact_03",2301
"simplyswords:elemental_bow_wind_shoot_flyby_01",2302
"simplyswords:elemental_bow_wind_shoot_flyby_02",2303
"simplyswords:elemental_bow_wind_shoot_flyby_03",2304
"simplyswords:elemental_bow_wind_shoot_impact_01",2305
"simplyswords:elemental_bow_wind_shoot_impact_02",2306
"simplyswords:elemental_bow_wind_shoot_impact_03",2307
"simplyswords:elemental_sword_earth_attack_01",2308
"simplyswords:elemental_sword_earth_attack_02",2309
"simplyswords:elemental_sword_earth_attack_03",2310
"simplyswords:elemental_sword_fire_attack_01",2311
"simplyswords:elemental_sword_fire_attack_02",2312
"simplyswords:elemental_sword_fire_attack_03",2313
"simplyswords:elemental_sword_holy_attack_01",2314
"simplyswords:elemental_sword_holy_attack_02",2315
"simplyswords:elemental_sword_holy_attack_03",2316
"simplyswords:elemental_sword_ice_attack_01",2317
"simplyswords:elemental_sword_ice_attack_02",2318
"simplyswords:elemental_sword_ice_attack_03",2319
"simplyswords:elemental_sword_sci-fi_attack_01",2320
"simplyswords:elemental_sword_sci-fi_attack_02",2321
"simplyswords:elemental_sword_sci-fi_attack_03",2322
"simplyswords:elemental_sword_thunder_attack_01",2323
"simplyswords:elemental_sword_thunder_attack_02",2324
"simplyswords:elemental_sword_thunder_attack_03",2325
"simplyswords:elemental_sword_water_attack_01",2326
"simplyswords:elemental_sword_water_attack_02",2327
"simplyswords:elemental_sword_water_attack_03",2328
"simplyswords:elemental_sword_wind_attack_01",2329
"simplyswords:elemental_sword_wind_attack_02",2330
"simplyswords:elemental_sword_wind_attack_03",2331
"simplyswords:magic_bow_charge_long_version",2332
"simplyswords:magic_bow_charge_short_version",2333
"simplyswords:magic_bow_pull_back_long_version_01",2334
"simplyswords:magic_bow_pull_back_long_version_02",2335
"simplyswords:magic_bow_pull_back_long_version_03",2336
"simplyswords:magic_bow_pull_back_short_version_01",2337
"simplyswords:magic_bow_pull_back_short_version_02",2338
"simplyswords:magic_bow_pull_back_short_version_03",2339
"simplyswords:magic_bow_shoot_flyby_01",2340
"simplyswords:magic_bow_shoot_flyby_02",2341
"simplyswords:magic_bow_shoot_flyby_03",2342
"simplyswords:magic_bow_shoot_impact_01",2343
"simplyswords:magic_bow_shoot_impact_02",2344
"simplyswords:magic_bow_shoot_impact_03",2345
"simplyswords:magic_bow_shoot_miss_01",2346
"simplyswords:magic_bow_shoot_miss_02",2347
"simplyswords:magic_bow_shoot_miss_03",2348
"simplyswords:magic_shamanic_nordic_02",2382
"simplyswords:magic_shamanic_nordic_21",2383
"simplyswords:magic_shamanic_nordic_22",2384
"simplyswords:magic_shamanic_nordic_23",2385
"simplyswords:magic_shamanic_nordic_27",2386
"simplyswords:magic_shamanic_voice_04",2378
"simplyswords:magic_shamanic_voice_12",2379
"simplyswords:magic_shamanic_voice_15",2380
"simplyswords:magic_shamanic_voice_20",2381
"simplyswords:magic_sword_attack_01",2349
"simplyswords:magic_sword_attack_02",2350
"simplyswords:magic_sword_attack_03",2351
"simplyswords:magic_sword_attack_04",2352
"simplyswords:magic_sword_attack_with_blood_01",2353
"simplyswords:magic_sword_attack_with_blood_02",2354
"simplyswords:magic_sword_attack_with_blood_03",2355
"simplyswords:magic_sword_attack_with_blood_04",2356
"simplyswords:magic_sword_block_01",2357
"simplyswords:magic_sword_block_02",2358
"simplyswords:magic_sword_breaks",2359
"simplyswords:magic_sword_parry_01",2360
"simplyswords:magic_sword_parry_02",2361
"simplyswords:magic_sword_parry_03",2362
"simplyswords:magic_sword_parry_04",2363
"simplyswords:magic_sword_parry_various_hits",2364
"simplyswords:magic_sword_spell_01",2365
"simplyswords:magic_sword_spell_02",2366
"simplyswords:magic_sword_spell_03",2367
"simplyswords:magic_sword_whoosh_01",2368
"simplyswords:magic_sword_whoosh_02",2369
"simplyswords:magic_sword_whoosh_03",2370
"simplyswords:magic_sword_whoosh_04",2371
"simplyswords:magic_sword_whoosh_05",2372
"simplyswords:magic_sword_whoosh_06",2373
"simplyswords:magic_sword_whoosh_07",2374
"simplyswords:object_impact_thud",2389
"simplyswords:object_impact_thud_repeat",2390
"simplyswords:slash_01",2376
"simplyswords:spell_fire",2375
"simplyswords:spell_misc_02",2377
"simplyswords:stone_slide_loop_03",2388
"simplyswords:swing_normal",2233
"simplyswords:swing_omen_one",2238
"simplyswords:swing_omen_two",2239
"simplyswords:swing_scifi",2232
"simplyswords:swing_small",2231
"simplyswords:swing_woosh",2234
"simplyswords:throw_mjolnir",2235
"simplyswords:throw_mjolnir_long",2237
"simplyswords:throw_mjolnir_short",2236
"smallships:cannon_shot",2398
"smallships:sail_move",2396
"smallships:sail_pull",2397
"smallships:ship_hit",2399
"spell_engine:bind_spell",2416
"spell_engine:generic_arcane_casting",2400
"spell_engine:generic_arcane_release",2401
"spell_engine:generic_fire_casting",2402
"spell_engine:generic_fire_release",2403
"spell_engine:generic_frost_casting",2404
"spell_engine:generic_frost_impact",2406
"spell_engine:generic_frost_release",2405
"spell_engine:generic_healing_casting",2407
"spell_engine:generic_healing_impact_1",2409
"spell_engine:generic_healing_impact_2",2410
"spell_engine:generic_healing_release",2408
"spell_engine:generic_lightning_casting",2411
"spell_engine:generic_lightning_release",2412
"spell_engine:generic_soul_casting",2413
"spell_engine:generic_soul_release",2414
"spell_engine:generic_wind_charging",2415
"spell_engine:spellbook_equip",1674
"supplementaries:block.awning.bounce",2539
"supplementaries:block.bellows.blow",2574
"supplementaries:block.bellows.retract",2575
"supplementaries:block.blackboard.draw",2528
"supplementaries:block.bubble_block.break",2556
"supplementaries:block.bubble_block.place",2557
"supplementaries:block.cannon.fire",2559
"supplementaries:block.cannon.ignite",2560
"supplementaries:block.clock.tick_1",2519
"supplementaries:block.clock.tick_2",2520
"supplementaries:block.crank",2525
"supplementaries:block.faucet.turn",2577
"supplementaries:block.globe.spin",2576
"supplementaries:block.gunpowder.ignite",2524
"supplementaries:block.jar.break",2572
"supplementaries:block.jar.cookie",2573
"supplementaries:block.jar.place",2571
"supplementaries:block.note_block.imitate.enderman",2583
"supplementaries:block.present.break",2540
"supplementaries:block.present.fall",2544
"supplementaries:block.present.hit",2543
"supplementaries:block.present.open",2545
"supplementaries:block.present.pack",2546
"supplementaries:block.present.place",2541
"supplementaries:block.present.step",2542
"supplementaries:block.rope.break",2550
"supplementaries:block.rope.fall",2554
"supplementaries:block.rope.hit",2553
"supplementaries:block.rope.place",2551
"supplementaries:block.rope.slide",2555
"supplementaries:block.rope.step",2552
"supplementaries:block.rotate",2527
"supplementaries:block.sack.break",2547
"supplementaries:block.sack.open",2549
"supplementaries:block.sack.place",2548
"supplementaries:block.slidy_block.break",2563
"supplementaries:block.slidy_block.fall",2565
"supplementaries:block.slidy_block.hit",2564
"supplementaries:block.slidy_block.place",2562
"supplementaries:block.slidy_block.slide",2567
"supplementaries:block.slidy_block.step",2566
"supplementaries:block.turntable.cat",2518
"supplementaries:entity.brick.throw",2537
"supplementaries:entity.cannonball.bounce",2533
"supplementaries:entity.cannonball.break",2532
"supplementaries:entity.slimeball.bounce",2535
"supplementaries:entity.slimeball.throw",2536
"supplementaries:entity.slimed",2534
"supplementaries:item.aeugh",2526
"supplementaries:item.bomb",2521
"supplementaries:item.bubble_blower",2558
"supplementaries:item.confetti_popper",2561
"supplementaries:item.lunch_basket.close",2569
"supplementaries:item.lunch_basket.insert",2570
"supplementaries:item.lunch_basket.open",2568
"supplementaries:item.slingshot.charge_0",2578
"supplementaries:item.slingshot.charge_1",2579
"supplementaries:item.slingshot.charge_2",2580
"supplementaries:item.slingshot.charge_3",2581
"supplementaries:item.slingshot.release",2582
"supplementaries:item.soap.wash",2538
"supplementaries:item.wrench.fail",2531
"supplementaries:item.wrench.hit",2530
"supplementaries:item.wrench.rotate",2529
"supplementaries:music.heave_ho",2523
"supplementaries:music.pancake",2522
"treechop:chop_wood",2417
"untitledduckmod:duck_ambient",2418
"untitledduckmod:duck_death",2424
"untitledduckmod:duck_hurt",2422
"untitledduckmod:duck_lay_egg",2420
"untitledduckmod:duck_sack_use",2426
"untitledduckmod:duck_step",2421
"untitledduckmod:duckling_ambient",2419
"untitledduckmod:duckling_death",2425
"untitledduckmod:duckling_hurt",2423
"untitledduckmod:goose_death",2429
"untitledduckmod:goose_honk",2427
"untitledduckmod:goose_lay_egg",2428
"untitledduckmod:gosling_ambient",2431
"untitledduckmod:gosling_death",2430
"untitledduckmod:gosling_hurt",2432
"vc_gliders:glider_open",2433
"vc_gliders:incoming_lightning",2436
"vc_gliders:space_deploy",2435
"vc_gliders:space_glide",2434
"vinery:block.grapevine_pot.squeeze",2437
"vinery:cabinet_close",2439
"vinery:cabinet_open",2438
"vinery:drawer_close",2441
"vinery:drawer_open",2440
"wildernature:bison_ambient",2454
"wildernature:bison_angry",2457
"wildernature:bison_death",2458
"wildernature:bison_horn",2456
"wildernature:bison_hurt",2455
"wildernature:blunderbuss_load",2488
"wildernature:blunderbuss_shoot",2487
"wildernature:boar_ambient",2465
"wildernature:boar_death",2467
"wildernature:boar_hurt",2466
"wildernature:cassowary_ambient",2481
"wildernature:cassowary_death",2483
"wildernature:cassowary_hurt",2482
"wildernature:deer_ambient",2442
"wildernature:deer_death",2444
"wildernature:deer_hurt",2443
"wildernature:dog_ambient",2484
"wildernature:dog_death",2486
"wildernature:dog_hurt",2485
"wildernature:flamingo_ambient",2472
"wildernature:flamingo_death",2474
"wildernature:flamingo_hurt",2473
"wildernature:hedgehog_ambient",2475
"wildernature:hedgehog_death",2477
"wildernature:hedgehog_hurt",2476
"wildernature:owl_ambient",2451
"wildernature:owl_death",2453
"wildernature:owl_hurt",2452
"wildernature:pelican_ambient",2459
"wildernature:pelican_death",2461
"wildernature:pelican_hurt",2460
"wildernature:penguin_ambient",2478
"wildernature:penguin_death",2480
"wildernature:penguin_hurt",2479
"wildernature:raccoon_ambient",2445
"wildernature:raccoon_death",2447
"wildernature:raccoon_hurt",2446
"wildernature:red_wolf_aggro",2471
"wildernature:red_wolf_ambient",2468
"wildernature:red_wolf_death",2470
"wildernature:red_wolf_hurt",2469
"wildernature:squirrel_ambient",2448
"wildernature:squirrel_death",2450
"wildernature:squirrel_hurt",2449
"wildernature:turkey_ambient",2462
"wildernature:turkey_death",2464
"wildernature:turkey_hurt",2463
"wizards:arcane_beam_casting",2494
"wizards:arcane_beam_impact",2495
"wizards:arcane_beam_release",2496
"wizards:arcane_beam_start",2493
"wizards:arcane_blast_impact",2492
"wizards:arcane_blast_release",2491
"wizards:arcane_missile_impact",2490
"wizards:arcane_missile_release",2489
"wizards:fire_breath_casting",2500
"wizards:fire_breath_impact",2502
"wizards:fire_breath_release",2501
"wizards:fire_breath_start",2499
"wizards:fire_meteor_impact",2504
"wizards:fire_meteor_release",2503
"wizards:fire_scorch_impact",2497
"wizards:fire_wall_ignite",2505
"wizards:fireball_impact",2498
"wizards:frost_blizzard_casting",2511
"wizards:frost_nova_damage_impact",2508
"wizards:frost_nova_effect_impact",2509
"wizards:frost_nova_release",2507
"wizards:frost_shard_impact",2506
"wizards:frost_shield_impact",2512
"wizards:frost_shield_release",2510
"wizards:wizard_robes_equip",2513
